%time,field
1559775816035320997,535.076479888
1559775816035943031,535.075899963
1559775816036700010,535.070501138
1559775816038642883,535.053094129
1559775816040649890,535.026966544
1559775816042941093,535.041610254
1559775816044826030,535.043187339
1559775816045314073,535.042599996
1559775816046888113,535.040581081
1559775816048871040,535.024522885
1559775816050976991,535.01792716
1559775816052784919,535.027561296
1559775816054927110,535.024974584
1559775816055586099,535.024373346
1559775816057049989,535.02689574
1559775816060129880,535.035680072
1559775816061077117,535.022605653
1559775816062896966,535.036050155
1559775816064665079,535.035145385
1559775816065442085,535.034528072
1559775816066672086,535.030053789
1559775816068526029,535.014987462
1559775816070775032,535.036160649
1559775816072657108,535.024690213
1559775816074934959,534.998253579
1559775816075717926,534.997632305
1559775816077019929,535.005471602
1559775816078804016,534.98428077
1559775816080668926,534.960359809
1559775816083385944,534.953846141
1559775816084712028,534.927184152
1559775816085196018,534.92657233
1559775816086724996,534.900927518
1559775816088870048,534.870437405
1559775816090924024,534.835589019
1559775816094342947,534.795748212
1559775816095171928,534.765588274
1559775816095634937,534.765008531
1559775816096622943,534.750944846
1559775816098722934,534.733955474
1559775816100883960,534.713644523
1559775816102989912,534.663976577
1559775816104919910,534.623363279
1559775816106071949,534.618173385
1559775816106985092,534.591016481
1559775816108642101,534.567619659
1559775816111030101,534.539575265
1559775816112845897,534.528435998
1559775816114855051,534.519579745
1559775816115871906,534.513538863
1559775816116918087,534.447538338
1559775816118716955,534.424472762
1559775816120671987,534.398674112
1559775816123034954,534.366759231
1559775816124869108,534.33540292
1559775816125188112,534.334901471
1559775816127878904,534.333942463
1559775816131181001,534.303873996
1559775816132848024,534.281378363
1559775816135078907,534.252109826
1559775816135678052,534.251619766
1559775816136713981,534.219470897
1559775816138642072,534.214918177
1559775816140974998,534.202839526
1559775816143124103,534.1953079
1559775816145663022,534.157460141
1559775816146367073,534.156985746
1559775816147017002,534.135984491
1559775816148772001,534.130666234
1559775816151067018,534.109887334
1559775816152820110,534.124224288
1559775816154964923,534.112278711
1559775816155739068,534.111806835
1559775816157036066,534.093075352
1559775816159130096,534.082218217
1559775816161015987,534.030684118
1559775816163403034,533.998216924
1559775816164825916,534.008644715
1559775816165390968,534.00819052
1559775816166824102,534.018221963
1559775816168610095,533.995782303
1559775816170850992,533.96514996
1559775816172756910,533.937175549
1559775816174711942,533.904281647
1559775816175523996,533.903844284
1559775816176616907,533.902940515
1559775816178813934,533.911336904
1559775816180550098,533.903370155
1559775816183027029,533.894237626
1559775816185498952,533.875502659
1559775816187803030,533.899882524
1559775816189321994,533.912528949
1559775816191045045,533.909400474
1559775816192780017,533.91818011
1559775816194813966,533.895976906
1559775816195530891,533.895520592
1559775816196790933,533.866348213
1559775816198566913,533.880281034
1559775816200598955,533.867313466
1559775816202955961,533.858919958
1559775816205724954,533.855165343
1559775816206281900,533.854710876
1559775816206904888,533.850402284
1559775816208750963,533.838936442
1559775816210916042,533.854527936
1559775816212820053,533.839519394
1559775816214818954,533.79558755
1559775816215431928,533.795139308
1559775816216820955,533.771161647
1559775816218805074,533.737305567
1559775816221050024,533.703150531
1559775816223119974,533.673352653
1559775816224865913,533.656860898
1559775816225316047,533.65643799
1559775816226855039,533.651444288
1559775816230456113,533.610577086
1559775816231394052,533.592512293
1559775816232733964,533.582548202
1559775816234797954,533.575060383
1559775816235491037,533.574650022
1559775816237900018,533.554425055
1559775816238982915,533.542263374
1559775816242924928,533.510735143
1559775816244996070,533.499047907
1559775816245383977,533.498651376
1559775816247040987,533.508186453
1559775816248716115,533.498134484
1559775816251048088,533.429238615
1559775816253118038,533.437083925
1559775816255197048,533.385416871
1559775816255682945,533.385041296
1559775816256679058,533.379193297
1559775816258618116,533.403676496
1559775816260766983,533.365404404
1559775816262734889,533.339543739
1559775816264627933,533.324278236
1559775816265383005,533.323914035
1559775816266772031,533.294248264
1559775816268558979,533.247277505
1559775816270823955,533.250788001
1559775816272651910,533.234992802
1559775816274956941,533.231949107
1559775816276849985,533.23160652
1559775816277465105,533.242677172
1559775816278924942,533.253300721
1559775816280555963,533.238191459
1559775816282955884,533.228589072
1559775816284740924,533.247135617
1559775816285157918,533.246782904
1559775816286597967,533.235959127
1559775816288609027,533.222003616
1559775816290765047,533.224420819
1559775816292541980,533.236014953
1559775816294979095,533.224617938
1559775816295721054,533.224273606
1559775816296453952,533.233915446
1559775816298563003,533.240548639
1559775816300815105,533.247971821
1559775816302809000,533.249083827
1559775816304811954,533.243148469
1559775816305150032,533.242792903
1559775816306757926,533.261430294
1559775816308685064,533.255366295
1559775816311237096,533.263344468
1559775816312722921,533.261035909
1559775816315499067,533.259205605
1559775816315845966,533.258838393
1559775816317326068,533.256980916
1559775816319139957,533.296661793
1559775816320797920,533.317941717
1559775816322907924,533.347686638
1559775816324937105,533.356943624
1559775816325472116,533.356542951
1559775816326873064,533.391494426
1559775816328635931,533.418333216
1559775816330857992,533.455675838
1559775816332649946,533.491872309
1559775816334638118,533.550481535
1559775816335444927,533.550021751
1559775816336565017,533.591375707
1559775816338886022,533.646041211
1559775816340655088,533.678316926
1559775816342797040,533.725422153
1559775816345171928,533.727799034
1559775816347763061,533.75627804
1559775816348696947,533.791093255
1559775816351005077,533.80538116
1559775816352617979,533.835304223
1559775816354696989,533.88690089
1559775816355341911,533.886316441
1559775816356729984,533.943907185
1559775816359324932,533.975280536
1559775816360794067,533.997010434
1559775816362893104,534.016379617
1559775816364640951,534.037022185
1559775816364980936,534.036385196
1559775816366763114,534.045260956
1559775816368897914,534.026493063
1559775816371730089,534.041705624
1559775816372665882,534.058832078
1559775816375516891,534.071493214
1559775816376770973,534.090800347
1559775816379354953,534.094394963
1559775816380809068,534.070483023
1559775816383111000,534.092639803
1559775816384857892,534.084676829
1559775816385149002,534.083995453
1559775816386616945,534.095196366
1559775816388664007,534.101559874
1559775816390800952,534.096094112
1559775816392719030,534.091737189
1559775816394700050,534.094041276
1559775816395306110,534.093346478
1559775816398633956,534.125898865
1559775816400973081,534.118702107
1559775816403398036,534.090825051
1559775816405000925,534.053518661
1559775816405288934,534.052816201
1559775816406653881,534.009416242
1559775816408894062,533.976166824
1559775816411170005,533.991582376
1559775816412825107,534.001535174
1559775816414685964,533.980126939
1559775816415503978,533.979422467
1559775816416600942,533.95396536
1559775816418612003,533.945326611
1559775816420983076,533.945122776
1559775816422744035,533.905676469
1559775816424655914,533.879490861
1559775816425204992,533.87879496
1559775816426650047,533.887733141
1559775816428566932,533.877769691
1559775816430790901,533.871338973
1559775816432575941,533.865504605
1559775816434799909,533.859222774
1559775816435421943,533.858516728
1559775816436584949,533.864170923
1559775816438682079,533.854071953
1559775816440624952,533.859836278
1559775816443084955,533.849769479
1559775816447236061,533.81077454
1559775816447885036,533.810067182
1559775816448350906,533.769409778
1559775816448697090,533.746459236
1559775816451695919,533.71259621
1559775816452802896,533.718365021
1559775816454799890,533.702448781
1559775816455496072,533.701761914
1559775816458600044,533.665208487
1559775816460724115,533.639022585
1559775816463407993,533.582165255
1559775816464888095,533.533324172
1559775816465301036,533.532656396
1559775816466778993,533.505624835
1559775816468653917,533.502393436
1559775816471184968,533.467112349
1559775816472563028,533.442402219
1559775816474761009,533.431137986
1559775816475332975,533.430479338
1559775816476701974,533.410685183
1559775816478785991,533.388644529
1559775816481439113,533.370698488
1559775816482827901,533.348725406
1559775816484920978,533.354796222
1559775816485368967,533.35414415
1559775816487085103,533.340380316
1559775816488670110,533.33093399
1559775816491045951,533.314540949
1559775816492778062,533.305929235
1559775816494936943,533.293943146
1559775816495563030,533.293296046
1559775816497759103,533.292875938
1559775816498648881,533.273970519
1559775816500524997,533.263105364
1559775816502698898,533.215160351
1559775816504753112,533.190052006
1559775816505260944,533.189417739
1559775816506875038,533.155034571
1559775816508857965,533.136609018
1559775816511029005,533.113144338
1559775816513984918,533.081341274
1559775816515253067,533.040365891
1559775816515574932,533.039758084
1559775816516520977,533.042066975
1559775816518558025,533.009635217
1559775816520668029,532.988813292
1559775816522845029,532.968415893
1559775816524728059,532.944894527
1559775816525127887,532.944294897
1559775816526667118,532.928756816
1559775816529414892,532.906078046
1559775816531831026,532.89885661
1559775816532876968,532.884811795
1559775816534835100,532.856112451
1559775816535459041,532.855519506
1559775816536562919,532.860521298
1559775816538592100,532.825322447
1559775816540877103,532.812570622
1559775816542882919,532.790398069
1559775816544720888,532.776170134
1559775816545428037,532.775580621
1559775816546567916,532.754805434
1559775816549000024,532.707645045
1559775816551080942,532.70484623
1559775816552628993,532.668012166
1559775816554748058,532.622277901
1559775816555404901,532.621714805
1559775816556526899,532.608975937
1559775816558857917,532.560800719
1559775816561340093,532.516996785
1559775816563987970,532.47390492
1559775816565391063,532.461624306
1559775816566517114,532.419522647
1559775816568826913,532.397736317
1559775816571629047,532.364922151
1559775816574321985,532.333011679
1559775816575333118,532.314489735
1559775816575917959,532.313974353
1559775816576667070,532.297440648
1559775816578625917,532.248412013
1559775816580719947,532.210236291
1559775816582997083,532.13649522
1559775816584589958,532.090519701
1559775816585144996,532.090047013
1559775816586527109,532.057023177
1559775816588654041,531.998395711
1559775816591347932,531.940818586
1559775816592756986,531.870964612
1559775816594953060,531.812361411
1559775816595396995,531.811941233
1559775816596894979,531.749946037
1559775816598808050,531.690389138
1559775816600778102,531.633113821
1559775816602911949,531.553871803
1559775816604784011,531.485980171
1559775816605345964,531.485627764
1559775816606789112,531.413067619
1559775816608740091,531.35749339
1559775816611522912,531.284439411
1559775816612654924,531.218308662
1559775816614636898,531.165210025
1559775816615772008,531.164925181
1559775816620018005,531.023736225
1559775816620671033,531.01209232
1559775816622849941,530.931697327
1559775816625979900,530.894255255
1559775816626189947,530.894018728
1559775816627055883,530.843421458
1559775816628734111,530.798229893
1559775816630779981,530.723502675
1559775816632546901,530.685694587
1559775816634766101,530.606562192
1559775816635598897,530.606381752
1559775816636554002,530.565139866
1559775816640811920,530.434294349
1559775816643166065,530.35734026
1559775816644979953,530.294478066
1559775816645539045,530.294358552
1559775816646697044,530.263772403
1559775816648682117,530.203556847
1559775816650914907,530.153180806
1559775816652683973,530.093195844
1559775816654715061,530.038481128
1559775816655383110,530.038404091
1559775816656650066,530.02484562
1559775816658704996,529.984626625
1559775816661484003,529.922979479
1559775816662866115,529.899018675
1559775816664918899,529.86016937
1559775816665395975,529.860121979
1559775816666588068,529.831120418
1559775816668503046,529.837479594
1559775816670839071,529.793873458
1559775816672812938,529.771720855
1559775816675122976,529.719389874
1559775816675733089,529.719369962
1559775816677120923,529.688850767
1559775816678910970,529.689402502
1559775816680716037,529.682426284
1559775816682993888,529.634135725
1559775816684993982,529.618534234
1559775816685587882,529.618518078
1559775816686808109,529.603431099
1559775816688520908,529.606868904
1559775816690939903,529.562348432
1559775816692539930,529.560683137
1559775816694741010,529.52242039
1559775816695528984,529.522411078
1559775816696608066,529.53731985
1559775816698740005,529.516019183
1559775816700903892,529.492172883
1559775816703111886,529.469768204
1559775816705265998,529.43076721
1559775816705944061,529.430762352
1559775816706890106,529.414583532
1559775816708755970,529.393248465
1559775816710903882,529.362609674
1559775816712680101,529.353824504
1559775816714818000,529.302822074
1559775816715498924,529.302831578
1559775816718700885,529.238106651
1559775816720733880,529.243435489
1559775816723162889,529.210065039
1559775816724711894,529.2248286
1559775816725089073,529.224834316
1559775816726605892,529.219676953
1559775816728841066,529.181013301
1559775816731509923,529.148295591
1559775816732537031,529.150978152
1559775816734961032,529.104859284
1559775816735589027,529.104879361
1559775816736711025,529.098108588
1559775816739092111,529.058529513
1559775816740745067,529.057763899
1559775816743155956,529.024498496
1559775816745521068,529.017883616
1559775816745599031,529.017908216
1559775816746666908,529.03038742
1559775816748924016,529.011117672
1559775816751116991,529.001506541
1559775816752415895,529.012545793
1559775816755323886,528.98914485
1559775816755961894,528.989159297
1559775816757191896,529.012809965
1559775816758512973,529.02410717
1559775816760581970,529.021474918
1559775816763088941,529.008991775
1559775816764858961,529.006986002
1559775816765492916,529.006977811
1559775816767142057,528.99376722
1559775816768848896,528.995906384
1559775816770781993,529.005232845
1559775816773015975,528.998704816
1559775816775233030,528.997610588
1559775816775609970,528.997582596
1559775816776912927,529.019789581
1559775816778481960,529.026475512
1559775816780723094,529.011802941
1559775816783219099,528.994898966
1559775816784743070,529.000251983
1559775816785110950,529.000206967
1559775816787053108,529.001657901
1559775816789058923,528.990423337
1559775816791809082,528.973105032
1559775816792654037,528.965655315
1559775816795053958,528.946394615
1559775816795429944,528.94634227
1559775816796849966,528.947804292
1559775816798823118,528.930848435
1559775816800641059,528.925478295
1559775816802907943,528.897785882
1559775816804759025,528.868554711
1559775816805362939,528.868507376
1559775816808031082,528.85037607
1559775816809115886,528.855917718
1559775816811427116,528.846821888
1559775816812999010,528.86054832
1559775816815057039,528.8380213
1559775816815444946,528.837958006
1559775816819072961,528.810621466
1559775816823129892,528.789487294
1559775816824908018,528.80639085
1559775816825666904,528.806315385
1559775816826674938,528.798428529
1559775816828768968,528.802690925
1559775816831672906,528.795805101
1559775816833316087,528.805370714
1559775816835410118,528.802684322
1559775816835854053,528.802593716
1559775816836702108,528.796125216
1559775816838841915,528.755327413
1559775816840744018,528.750824364
1559775816843228101,528.731624376
1559775816844563007,528.716802871
1559775816845256090,528.716712263
1559775816846672058,528.706362606
1559775816853049039,528.663782689
1559775816856126070,528.596027709
1559775816856693029,528.640771142
1559775816857353925,528.640682549
1559775816857873916,528.669215669
1559775816858803987,528.650386061
1559775816860667943,528.608912248
1559775816863300085,528.594000414
1559775816865320920,528.572908798
1559775816867094039,528.578545115
1559775816870845079,528.539929244
1559775816873001098,528.517052154
1559775816875108957,528.47367233
1559775816875668048,528.473582542
1559775816876753091,528.467497328
1559775816879199028,528.452148653
1559775816880621910,528.430485075
1559775816883992910,528.381434939
1559775816885206937,528.362689468
1559775816885863065,528.362609501
1559775816886790037,528.357361844
1559775816888703107,528.356427045
1559775816892910003,528.279835763
1559775816894932985,528.291323456
1559775816895483970,528.29123958
1559775816896876096,528.302094553
1559775816898559093,528.279537819
1559775816904019117,528.237570901
1559775816904815912,528.231093952
1559775816905581951,528.230993328
1559775816907042980,528.23666829
1559775816908953905,528.209198459
1559775816910639047,528.199191134
1559775816912751913,528.200932298
1559775816915155887,528.187051259
1559775816915621995,528.186936373
1559775816916976928,528.166370368
1559775816918858051,528.170599215
1559775816923203945,528.167282276
1559775816925045013,528.156266213
1559775816925479888,528.15614402
1559775816926882028,528.157890103
1559775816929013013,528.160335215
1559775816930542945,528.166386134
1559775816932760953,528.14096824
1559775816934809923,528.137033814
1559775816935527086,528.136895152
1559775816936647891,528.144419739
1559775816939589023,528.104562931
1559775816940908908,528.117369627
1559775816943238019,528.066976051
1559775816944535017,528.041497587
1559775816945195913,528.04136011
1559775816946755886,528.009273272
1559775816948892116,527.990327928
1559775816950470924,527.968091113
1559775816952682971,527.95856002
1559775816955003976,527.941938674
1559775816955606937,527.941806637
1559775816957020998,527.937291794
1559775816958710908,527.92534188
1559775816960612058,527.921487822
1559775816963375091,527.918406524
1559775816965131044,527.918948842
1559775816965487003,527.918802314
1559775816967166900,527.926809293
1559775816968800067,527.912481767
1559775816970568895,527.90242581
1559775816972876071,527.875042614
1559775816974962949,527.848410203
1559775816975626945,527.848259591
1559775816976754903,527.840587752
1559775816978648900,527.829602823
1559775816980941057,527.830655067
1559775816982919931,527.809421095
1559775816985733985,527.78204714
1559775816985831022,527.781889645
1559775816988004922,527.74775895
1559775816990345954,527.750992843
1559775816991003036,527.710997063
1559775816997041940,527.644454024
1559775816997421979,527.644312712
1559775816997823953,527.652103517
1559775817006511926,527.618598644
1559775817006614923,527.553671819
1559775817009180068,527.553533216
1559775817009319067,527.53722139
1559775817013303995,527.534171567
1559775817013411045,527.482721578
1559775817013437032,527.477919224
1559775817020530939,527.397773895
1559775817021414995,527.353815274
1559775817023598909,527.332669118
1559775817027899026,527.295235241
1559775817027980089,527.308363795
1559775817029038906,527.281013165
1559775817031265020,527.245532734
1559775817035475969,527.168939296
1559775817036226034,527.161232113
1559775817036593914,527.161125724
1559775817036989927,527.166833128
1559775817041382074,527.13906066
1559775817041693925,527.157630609
1559775817043215036,527.108049325
1559775817045340061,527.102122221
1559775817045970916,527.102013657
1559775817047138929,527.059946931
1559775817051021099,527.02742659
1559775817052180051,527.000133282
1559775817052967071,526.986266094
1559775817054883003,526.961103285
1559775817055524110,526.961005772
1559775817056709051,526.933070483
1559775817058793067,526.922854484
1559775817060674905,526.916038841
1559775817066006898,526.89517278
1559775817067280054,526.873037873
1559775817067939043,526.872942644
1559775817068594932,526.874980396
1559775817069123983,526.873104606
1559775817070983886,526.849882074
1559775817073332071,526.824291189
1559775817075221061,526.832437638
1559775817075839042,526.832334609
1559775817076754093,526.821911372
1559775817078788995,526.794251131
1559775817081531047,526.760012594
1559775817083470106,526.749513048
1559775817084882020,526.738754078
1559775817085576057,526.738666489
1559775817087099075,526.73201677
1559775817088819026,526.722026083
1559775817092839956,526.688179027
1559775817095999002,526.63518029
1559775817099788904,526.601681822
1559775817100334882,526.601387018
1559775817101058006,526.579813507
1559775817103054046,526.553289788
1559775817108886957,526.489081092
1559775817109395980,526.472841425
1559775817112060070,526.46553593
1559775817113246917,526.443470907
1559775817115036010,526.429405599
1559775817116825103,526.429325117
1559775817119072914,526.410508374
1559775817123687982,526.356623353
1559775817126317977,526.333564008
1559775817127255916,526.340171427
1559775817132142066,526.294105893
1559775817135421037,526.248203771
1559775817135865926,526.245573578
1559775817136662960,526.245499312
1559775817137244939,526.217233807
1559775817138881921,526.238437331
1559775817140888929,526.209848566
1559775817144294023,526.193165799
1559775817145263910,526.193275146
1559775817145920991,526.193191751
1559775817147154092,526.182313146
1559775817149027109,526.167839142
1559775817150746107,526.158022575
1559775817154336929,526.140767258
1559775817155214071,526.132826286
1559775817155868053,526.132744036
1559775817156785011,526.112838385
1559775817159254074,526.082596058
1559775817162650108,526.050351316
1559775817163410902,526.049712623
1559775817166142940,526.04117124
1559775817166615009,526.029732552
1559775817166980981,526.036827732
1559775817168829917,526.047996231
1559775817170655012,526.066241952
1559775817173119068,526.066738995
1559775817175414085,526.079677084
1559775817175829887,526.079567723
1559775817177860975,526.086479935
1559775817178963899,526.096853815
1559775817180772066,526.088315877
1559775817183216094,526.071393574
1559775817184988021,526.082464558
1559775817185417890,526.082340575
1559775817186933040,526.085684771
1559775817188860893,526.103369604
1559775817191907882,526.098566955
1559775817193074941,526.10911834
1559775817195662021,526.101393376
1559775817196506977,526.101245758
1559775817197019100,526.097801869
1559775817200694084,526.065108337
1559775817203042984,526.059419031
1559775817204585075,526.057713159
1559775817205271005,526.057561756
1559775817206933021,526.045020347
1559775817208827972,526.061719191
1559775817212259054,526.069426493
1559775817213018894,526.052798616
1559775817215066909,526.071009278
1559775817215523004,526.070856098
1559775817217077970,526.094950355
1559775817219043970,526.100352052
1559775817223254919,526.109670326
1559775817226581096,526.102988023
1559775817227161884,526.102810427
1559775817229856014,526.12188049
1559775817230937004,526.112419932
1559775817231385946,526.111580451
1559775817233012914,526.13709274
1559775817235266923,526.143475001
1559775817235691070,526.143260232
1559775817237065076,526.156900031
1559775817239041090,526.163563777
1559775817241131067,526.195702537
1559775817244014024,526.21758648
1559775817247641086,526.228254805
1559775817247747898,526.228002529
1559775817248991966,526.242920443
1559775817249783039,526.258814867
1559775817250698089,526.274579526
1559775817253148078,526.277315842
1559775817255650043,526.295591939
1559775817257384061,526.29515975
1559775817259654045,526.290506678
1559775817260736942,526.313531398
1559775817261830091,526.324091688
1559775817263382911,526.315732748
1559775817265290975,526.322557234
1559775817266058921,526.322261201
1559775817267373085,526.317567265
1559775817269252061,526.342893552
1559775817271063089,526.374626952
1559775817273361921,526.370380392
1559775817276514053,526.367829789
1559775817277409076,526.367514336
1559775817278623104,526.363994397
1559775817279716968,526.366026951
1559775817280842065,526.364412932
1559775817283734083,526.383158997
1559775817284996986,526.399458238
1559775817286020994,526.401621762
1559775817287259101,526.391776335
1559775817288825035,526.396996844
1559775817291883945,526.371334681
1559775817293987035,526.366257039
1559775817294975996,526.370858965
1559775817295716047,526.37053972
1559775817296354055,526.377736711
1559775817299746036,526.373640713
1559775817300457000,526.373575168
1559775817302990913,526.378412489
1559775817305001974,526.355528015
1559775817305649995,526.355205478
1559775817307817935,526.379443403
1559775817308976888,526.378254813
1559775817311930894,526.376214167
1559775817313141107,526.375167037
1559775817315134048,526.360220918
1559775817315720081,526.359878675
1559775817316946983,526.348971472
1559775817318572998,526.355622005
1559775817320895910,526.36825564
1559775817323242902,526.395178799
1559775817327559947,526.408271213
1559775817328133106,526.40288691
1559775817330676078,526.400495543
1559775817332391977,526.387310481
1559775817335184097,526.392951218
1559775817335721015,526.392588494
1559775817336857080,526.38732589
1559775817339180946,526.397342046
1559775817341407060,526.372502116
1559775817345067024,526.369738889
1559775817349064111,526.358351466
1559775817349575042,526.351024028
1559775817352869987,526.348148815
1559775817355238914,526.329933691
1559775817355876922,526.329572477
1559775817356852054,526.325864364
1559775817358773946,526.334381129
1559775817360717058,526.341375472
1559775817363089084,526.348305464
1559775817365431070,526.354054611
1559775817366985082,526.332312293
1559775817371138095,526.32268223
1559775817372531890,526.314339796
1559775817375477075,526.317678695
1559775817376818895,526.320006396
1559775817377588987,526.34851079
1559775817378590106,526.373833852
1559775817380774974,526.380369228
1559775817383357048,526.373789446
1559775817384563922,526.351497087
1559775817385163068,526.351115364
1559775817387384891,526.32821323
1559775817388989925,526.337059728
1559775817393081903,526.3647306
1559775817394968032,526.380218601
1559775817395792007,526.3798236
1559775817396826028,526.374248757
1559775817398494005,526.377385165
1559775817400649070,526.354305816
1559775817402934074,526.356993974
1559775817404598951,526.331475058
1559775817405167102,526.33108511
1559775817406677007,526.327427449
1559775817408879041,526.30183552
1559775817410548925,526.311303082
1559775817412791967,526.306737519
1559775817414808034,526.310435439
1559775817415466070,526.310044368
1559775817416786909,526.311133628
1559775817418385982,526.288306085
1559775817420732975,526.272244018
1559775817423134088,526.313165595
1559775817425493001,526.318219542
1559775817426907062,526.344221839
1559775817428786039,526.331779114
1559775817430339097,526.303815914
1559775817433182001,526.315740282
1559775817435003995,526.296544104
1559775817435626983,526.296143312
1559775817436626911,526.270029028
1559775817439096927,526.278360785
1559775817440574884,526.276520336
1559775817443088054,526.253001753
1559775817444592952,526.240197069
1559775817445278882,526.239801453
1559775817446759939,526.239158262
1559775817448780059,526.228443025
1559775817450443983,526.224286096
1559775817453119039,526.217744687
1559775817455616950,526.207295691
1559775817456082105,526.206902127
1559775817457014083,526.209775435
1559775817461298942,526.191514991
1559775817462096929,526.171206232
1559775817463046073,526.176341331
1559775817466244935,526.177652247
1559775817467029094,526.170932973
1559775817473248958,526.162577553
1559775817473345041,526.130428091
1559775817475543975,526.103680093
1559775817475888013,526.103298917
1559775817476563930,526.078487887
1559775817478714942,526.070139512
1559775817480536937,526.062630051
1559775817483483076,526.054710756
1559775817484762907,526.051781418
1559775817485428094,526.051404346
1559775817486808061,526.021031744
1559775817488795995,526.019184282
1559775817490859985,525.979221666
1559775817492455959,525.997429336
1559775817495059013,525.98353273
1559775817495410919,525.983169235
1559775817496813058,525.990035285
1559775817498923063,525.978060049
1559775817500859022,525.968517352
1559775817503086090,525.936282359
1559775817508121013,525.914998898
1559775817509375095,525.916690831
1559775817511071920,525.890764803
1559775817513061046,525.902674243
1559775817517275094,525.875700077
1559775817517420053,525.875350906
1559775817517713069,525.865145054
1559775817519434928,525.848968361
1559775817520626068,525.871732069
1559775817524736881,525.867490202
1559775817525667905,525.867136229
1559775817526995897,525.874681495
1559775817529556989,525.855449227
1559775817530950069,525.827448576
1559775817532859086,525.788973357
1559775817535310029,525.795520184
1559775817535726070,525.795181415
1559775817536794900,525.812598497
1559775817538898944,525.826795879
1559775817540791988,525.808276719
1559775817542870998,525.787224618
1559775817544610977,525.766144823
1559775817545337915,525.76580848
1559775817546897888,525.780015911
1559775817549227952,525.778528475
1559775817552062988,525.766938431
1559775817552833080,525.754144795
1559775817554982900,525.75396014
1559775817555587053,525.753622953
1559775817557014942,525.749314396
1559775817559288978,525.715191063
1559775817561126947,525.704592676
1559775817562995910,525.701764175
1559775817564516067,525.695407614
1559775817565392017,525.695079314
1559775817567045927,525.685272176
1559775817569051027,525.671745834
1559775817571031093,525.662310835
1559775817575469017,525.644934437
1559775817576232910,525.656342058
1559775817576822996,525.656020494
1559775817577393054,525.662756173
1559775817579022884,525.672588903
1559775817580985069,525.671125672
1559775817583079099,525.6587132
1559775817584985971,525.668673738
1559775817585771083,525.668344076
1559775817587277889,525.667121664
1559775817588810920,525.651718347
1559775817591126918,525.647448175
1559775817592953920,525.653736781
1559775817594801902,525.635710563
1559775817595702886,525.635387937
1559775817597042083,525.64864823
1559775817609255075,525.624343599
1559775817610064029,525.581173988
1559775817611325025,525.554551532
1559775817613837003,525.562404801
1559775817615247964,525.561727841
1559775817616254091,525.561414508
1559775817619056940,525.535367471
1559775817621010065,525.535821545
1559775817623035907,525.536276894
1559775817629558086,525.501859879
1559775817629662036,525.476958921
1559775817631583929,525.471247025
1559775817632594108,525.465799727
1559775817635906934,525.451438613
1559775817636008977,525.451145138
1559775817637006044,525.450860079
1559775817638907909,525.437872928
1559775817641841888,525.424614573
1559775817646910905,525.39042396
1559775817647726058,525.399688458
1559775817648983955,525.432023908
1559775817651143074,525.441475462
1559775817653067111,525.429274049
1559775817655076980,525.417671399
1559775817655699014,525.417375512
1559775817656815052,525.439209525
1559775817658900022,525.427636909
1559775817662579059,525.39916648
1559775817662976026,525.397661675
1559775817664959907,525.407396017
1559775817665379047,525.407100079
1559775817667212963,525.412524147
1559775817669147968,525.41387667
1559775817671026945,525.426402704
1559775817672940969,525.442104241
1559775817674695014,525.442564474
1559775817675484895,525.4422558
1559775817676803112,525.428225373
1559775817680484056,525.432589687
1559775817681976079,525.440969587
1559775817683108091,525.449039726
1559775817684613943,525.445936401
1559775817685373067,525.44562254
1559775817686971902,525.435491972
1559775817688823938,525.418678104
1559775817691224098,525.402103742
1559775817693113088,525.396866181
1559775817694844961,525.395327374
1559775817695214033,525.395022642
1559775817697066068,525.417806223
1559775817698745012,525.412363693
1559775817700959920,525.386193348
1559775817702898979,525.398910592
1559775817704639911,525.418035005
1559775817705439090,525.417720088
1559775817706973075,525.412525619
1559775817709048986,525.404271593
1559775817711188077,525.371723627
1559775817714314937,525.364333713
1559775817714863061,525.353739815
1559775817715465068,525.353437592
1559775817716357946,525.340278184
1559775817718775987,525.323064893
1559775817720808982,525.320120886
1559775817722841978,525.324804323
1559775817726191043,525.316538764
1559775817727014064,525.292769343
1559775817728817939,525.26989666
1559775817731215000,525.268529694
1559775817732920885,525.260786352
1559775817734570980,525.231950379
1559775817735400915,525.231672136
1559775817736725091,525.225026744
1559775817738729000,525.199503867
1559775817740840911,525.197374773
1559775817742909908,525.183252154
1559775817744401931,525.181728425
1559775817745095968,525.181453014
1559775817747420072,525.182342504
1559775817748878955,525.191797717
1559775817750930070,525.169018388
1559775817752630949,525.147051942
1559775817754657030,525.120227844
1559775817755482912,525.119962226
1559775817756724119,525.099292908
1559775817758815050,525.0912302
1559775817760730028,525.072650868
1559775817763041019,525.069281532
1559775817764816999,525.064473588
1559775817765322923,525.064215832
1559775817767960071,525.046513887
1559775817769406080,525.053513041
1559775817770905017,525.060239263
1559775817773070096,525.032114431
1559775817775048971,525.025118175
1559775817775779962,525.024865003
1559775817777121067,525.010908312
1559775817779095888,524.991366106
1559775817782706022,524.985109805
1559775817784605026,524.968524173
1559775817785245895,524.968280536
1559775817786756992,524.933775514
1559775817788904905,524.9152901
1559775817790832996,524.893877992
1559775817792762994,524.884007457
1559775817794831037,524.84926759
1559775817795680999,524.849048449
1559775817796801090,524.851348065
1559775817798736095,524.821530589
1559775817801732063,524.813667612
